BUSINESSTYPE,BUSINESSNAME,STREETNUMBER,STREET,STREETTYPE,STREETDIR,UNITTYPE,UNITY,CITY,PROV,POSTAL,OBJECTID
Restaurant,SYMPOSIUM CAFE,6677,MEADOWVALE TOWN CENTRE,CIR,,Unit,71,MISSISSAUGA,ON,L5N2R5,1262
Restaurant,SZECHUAN NOODLE BOWL,400,DUNDAS,ST,E,Unit,101,MISSISSAUGA,ON,L5A1X5,1263
Restaurant,T & T SUPERMARKET,715,CENTRAL PKY,,W,,,MISSISSAUGA,ON,L5B 4L1,1264
Restaurant,T.S.B. 2000,77,CITY CENTRE,DR,,UNIT,100,MISSISSAUGA,ON,L5B1M5,1265
Restaurant,TABAQ RESTAURANT,2580,SHEPARD,AVE,,Unit,2,MISSISSAUGA,ON,L5A 4K3,1266
Restaurant,TACO BELL #6313,6055,CREDITVIEW,RD,,,,MISSISSAUGA,ON,L5M2B5,1267
Restaurant,TACO DEL MAR,3041,ARGENTIA,RD,,Unit,M5,MISSISSAUGA,ON,L5N 8P7,1268
Restaurant,TANDOORI FLAME  INDIAN KITCHEN,5975,MAVIS,RD,,,,MISSISSAUGA,ON,L5R3T7,1269
Restaurant,TANDOORI KING,848,BURNHAMTHORPE,RD,W,Unit,1,MISSISSAUGA,ON,L5C2S3,1270
Restaurant,TANDOORI MEZBAN,99,DUNDAS,ST,E,,,MISSISSAUGA,ON,L5A1W7,1271
Restaurant,TANDOORI NITES INC,7079,TORBRAM,RD,,Unit,1A,MISSISSAUGA,ON,L4T1G7,1272
Restaurant,TANTE MAYS FAMOUS SHAWARMA,4870,TOMKEN,RD,,Unit,2,MISSISSAUGA,ON,L4W 1J8,1273
Restaurant,TARBOOSH RESTAURANT,3050,CONFEDERATION,PKWY,,Unit,105,MISSISSAUGA,ON,L5B3Z6,1274
Restaurant,TASTE BUDS RESTAURANT & CATERING,6700,MONTEVIDEO,RD,,Unit,2,MISSISSAUGA,ON,L5N1V1,1275
Restaurant,TASTY CAFE & RESTAURANT,989,DERRY,RD,E,Unit,103,MISSISSAUGA,ON,L5T2J8,1276
Restaurant,TASTY KITCHEN,1177,CENTRAL PKY,,W,Unit,12,MISSISSAUGA,ON,L5C 4P3,1277
Restaurant,TASTY KITCHEN,165,DUNDAS,ST,W,,106,MISSISSAUGA,ON,L5B2N6,1278
Restaurant,TAVA INDIAN BISTRO,1510,DREW,RD,,Unit,4,MISSISSAUGA,ON,L5S1W7,1279
Restaurant,TCHE TCHE CAFE,5004,TIMBERLEA,BLVD,,Unit,19A,MISSISSAUGA,ON,L4W 5C5,1280
Restaurant,TEN RESTAURANT & WINE BAR,139,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G 1E5,1281
Restaurant,TERIYAKI EXPERIENCE,100,CITY CENTRE,DR,,,1-131A,MISSISSAUGA,ON,L5B2C9,1282
Restaurant,TERIYAKI EXPERIENCE,5019,SPECTRUM,WAY,,UNIT,A2,MISSISSAUGA,ON,L4W 5A1,1283
Restaurant,TERRA FOODMART,2458,DUNDAS,ST,W,UNIT,16A,MISSISSAUGA,ON,L5K 1R8,1284
Restaurant,TEXAS LONGHORN,803,DUNDAS,ST,E,,,MISSISSAUGA,ON,L4Y2B7,1285
Restaurant,THAI CUISINE EXPERTS,3960,GRAND PARK,DR,,Unit,C-3,MISSISSAUGA,ON,L5B 4M6,1286
Restaurant,THAI CUISINE EXPERTS INC,2155,LEANNE,BLVD,,UNIT,103B,MISSISSAUGA,ON,L5K 2K8,1287
Restaurant,THAI EXPRESS,1510,DUNDAS,ST,E,Unit,3,MISSISSAUGA,ON,L4X 1L4,1288
Restaurant,THAI EXPRESS,3077,MAVIS,RD,,Unit,3,MISSISSAUGA,ON,,1289
Restaurant,THAI EXPRESS,5100,ERIN MILLS,PKWY,,Unit,F.11,MISSISSAUGA,ON,L5M 4Z5,1290
Restaurant,THAI EXPRESS,5955,LATIMER,DR,,Unit,5,MISSISSAUGA,ON,L5V 0B7,1291
Restaurant,THAI EXPRESS,6590,MEADOWVALE TOWN CENTRE,CIR,,Unit,J2,MISSISSAUGA,ON,L5N 4B7,1292
Restaurant,THAI EXPRESS / VILLA MADINA,6956,FINANCIAL,DR,,UNIT,10-11,MISSISSAUGA,ON,L5N 8J4,1293
Restaurant,THAI EXPRESS SQUARE ONE,100,CITY CENTRE,DR,,,1-134,MISSISSAUGA,ON,L5B2C9,1294
Restaurant,THAI HOUSE CUISINE 2,261,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G1G8,1295
Restaurant,THAI SIGNATURE RESTAURANT,203,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G1G2,1296
Restaurant,THE 3 BREWERS,5860,MAVIS,RD,,Bldg,D,MISSISSAUGA,ON,L5V 3B7,1297
Restaurant,THE BACKBURNER,1450,MEYERSIDE,DR,,Unit,103,MISSISSAUGA,ON,L5T2N5,1298
Restaurant,THE BLACK HORSE PUB & GRILL,1852,LAKESHORE,RD,W,,,MISSISSAUGA,ON,L5J1J7,1299
Restaurant,THE BROGUE INN,136,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G1E6,1300
Restaurant,THE BULL PUB & GRILL,2800,SKYMARK,AVE,,Unit,25-29,MISSISSAUGA,ON,L4W 5A6,1301
Restaurant,THE BURGERS PRIEST,129,LAKESHORE,RD,E,Unit,A,MISSISSAUGA,ON,L5G 1E5,1302
Restaurant,THE CIRCUIT BREAK #27024/U OF T/ERINDALE COLLEGE,3359,MISSISSAUGA,RD,,,,MISSISSAUGA,ON,L5L1C6,1303
Restaurant,THE CLARKSON PUMP,1744,LAKESHORE,RD,W,Unit,1,MISSISSAUGA,ON,L5J 4N8,1304
Restaurant,THE CROOKED CUE,75,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G1C9,1305
Restaurant,THE DIXIE CURLING CLUB,3071,PALSTAN,RD,,,,MISSISSAUGA,ON,L4Y2Z7,1306
Restaurant,THE DRAKE & FIRKIN,6982,FINANCIAL,DR,,Unit,B101,MISSISSAUGA,ON,L5N 7Y5,1307
Restaurant,THE ERIN MILLS PUMP & PATIO,1900,DUNDAS,ST,W,Unit,14 & 15,MISSISSAUGA,ON,L5K1P9,1308
Restaurant,THE ERINVIEW,2132,DUNDAS,ST,W,,,MISSISSAUGA,ON,L5K2K7,1309
Restaurant,THE EXTREME PITA,2911,EGLINTON,AVE,W,Unit,D1,MISSISSAUGA,ON,L5M 6J3,1310
Restaurant,THE EXTREME PITA,6045,MAVIS,RD,,Unit,8,MISSISSAUGA,ON,L5R 4G6,1311
Restaurant,THE EXTREME PITA  STORE 67,6550,MEADOWVALE TOWN CENTRE,CIR,,Unit,10,MISSISSAUGA,ON,L5N 4B7,1312
Restaurant,THE FLAVOURS,6435,DIXIE,RD,,Unit,8,MISSISSAUGA,ON,L5T1A4,1313
Restaurant,THE FRANKLIN HOUSE,263,QUEEN,ST,S,,,MISSISSAUGA,ON,L5M1L9,1314
Restaurant,THE FRIENDLY GRILL RESTAURANT & DELI,1020,MEYERSIDE,DR,,Unit,3A,MISSISSAUGA,ON,L5T1K7,1315
Restaurant,THE FRITTER KING INC.,1177,CENTRAL,PKWY,W,Unit,9,Mississauga,ON,L5C 4P3,1316
Restaurant,THE GLEN ERIN INN AND SPA,1695,THE COLLEGEWAY,,,,,MISSISSAUGA,ON,L5L3S7,1317
Restaurant,THE GOSPEL CAFE & RESTAURANT LIMITED,5120,DIXIE,RD,,Unit,9,MISSISSAUGA,ON,L4W4J7,1318
Restaurant,THE GREAT CANADIAN PIZZA COMPANY,278,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G1H1,1319
Restaurant,THE HANGAR GRILL,2515,DERRY,RD,E,,,MISSISSAUGA,ON,L4T1A1,1320
Restaurant,THE HERSHEY SPORTZONE,5600,ROSE CHERRY,PL,,,,MISSISSAUGA,ON,L4Z 4B6,1321
Restaurant,THE HOST  FINE INDIAN CUISINE,33,CITY CENTRE,DR,,Unit,101,MISSISSAUGA,ON,L5B2N5,1322
Restaurant,THE KEBOB,3417,DERRY,RD,E,Unit,8,MISSISSAUGA,ON,L4T1A8,1323
Restaurant,THE KEG MISSISSAUGA NORTH,3130,ARGENTIA,RD,,,,MISSISSAUGA,ON,L5N 0B1,1324
Restaurant,THE KEG STEAKHOUSE & BAR,670,MATHESON,BLVD,W,,,MISSISSAUGA,ON,L5R 3T2,1325
Restaurant,THE KEYSTONE PUB,2760,DERRY,RD,W,Unit,8,MISSISSAUGA,ON,L5N 3N5,1326
Restaurant,THE LUNCH BAG DELI CAFE,2601,MATHESON,BLVD,E,Unit,32,MISSISSAUGA,ON,L4W 5A8,1327
Restaurant,THE MAHARAJA,4646,HERITAGE HILLS,BLVD,,Unit,3,MISSISSAUGA,ON,L5R1Y3,1328
Restaurant,THE MARKETPLACE CAFE,100,QUEENSWAY,,W,,,MISSISSAUGA,ON,L5B 1B8,1329
Restaurant,THE MEYERSIDE RESTAURANT,1087,MEYERSIDE,DR,,Unit,9,MISSISSAUGA,ON,L5T 1M5,1330
Restaurant,THE MISSION EATERY INC,5915,AIRPORT,RD,,Unit,100,MISSISSAUGA,ON,L4V1T1,1331
Restaurant,THE OLD BARBER HOUSE RESTAURANT,5155,MISSISSAUGA,RD,,,,MISSISSAUGA,ON,L5M2L9,1332
Restaurant,THE OLD STABLE,114,LAKESHORE,RD,W,,3,MISSISSAUGA,ON,L5H1E8,1333
Restaurant,THE OPEN CORK EATERY & LOUNGE,2101,DUNDAS,ST,E,,,MISSISSAUGA,ON,L4X1M3,1334
Restaurant,THE ORIGINAL JERK,3355,THE COLLEGEWAY,,,Unit,16,MISSISSAUGA,ON,L5L5T3,1335
Restaurant,THE OWL OF MINERVA,1177,CENTRAL PKY,,W,Unit,23A-B,MISSISSAUGA,ON,L5C4P3,1336
Restaurant,THE PERFECT KITCHEN,3075,RIDGEWAY,DR,,,124,MISSISSAUGA,ON,L5L5M6,1337
Restaurant,THE PUMP HOUSE GRILLE CO.,40,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G1C8,1338
Restaurant,THE REGIONAL MUNICIPALITY OF PEEL,7120,HURONTARIO,ST,,Floor,1,MISSISSAUGA,ON,L5W 0A8,1339
Restaurant,THE SANDWICH BOARD,90,MATHESON,BLVD,W,Unit,105,MISSISSAUGA,ON,L5R3R3,1340
Restaurant,THE SAUCY GRILL,111,QUEEN,ST,S,,,MISSISSAUGA,ON,,1341
Restaurant,THE SECOND CUP,100,CITY CENTRE,DR,,Unit,2-301,MISSISSAUGA,ON,L5B 2C9,1342
Restaurant,THE SECOND CUP,91,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5G1E2,1343
Restaurant,THE SHAS RESTAURANT INC.,3233,BRANDON GATE,DR,,Unit,3,MISSISSAUGA,ON,L4T3V8,1344
Restaurant,THE SHISH MAHAL INDIAN CUISINE,3176,RIDGEWAY,DR,,Unit,66,MISSISSAUGA,ON,L5L5S6,1345
Restaurant,THE STAR FASTFOOD,1177,CENTRAL PKY,,W,,64,MISSISSAUGA,ON,L5C4P3,1346
Restaurant,THE TEA ROOM,223,QUEEN,ST,S,Unit,3,MISSISSAUGA,ON,L5M 1L6,1347
Restaurant,THE WILCOX GASTROHOUSE,4650,HURONTARIO,ST,,,,MISSISSAUGA,ON,L5R 1A1,1348
Restaurant,THE WOKKER RESTAURANT,360,LAKESHORE,RD,W,,,MISSISSAUGA,ON,L5H1H3,1349
Restaurant,THE X-CLUB,1625,SISMET,RD,,Unit,1-6,MISSISSAUGA,ON,L4W 1V6,1350
Restaurant,THYME RISTORANTE,347,LAKESHORE,RD,E,Unit,"2, 3",MISSISSAUGA,ON,L5G 1H6,1351
Restaurant,TILTED KILT PUB AND EATERY,285,ENFIELD,PL,,Unit,R100,MISSISSAUGA,ON,L5B3Y6,1352
Restaurant,TIM HORTON DONUTS,100,CITY CENTRE,DR,,Unit,2-102,MISSISSAUGA,ON,L5B 2C9,1353
Restaurant,TIM HORTON DONUTS,1125,BLOOR,ST,,,,MISSISSAUGA,ON,L4Y 2N6,1354
Restaurant,TIM HORTON DONUTS,1170,BURNHAMTHORPE,RD,W,Unit,21,MISSISSAUGA,ON,L5C4E6,1355
Restaurant,TIM HORTON DONUTS,120,QUEEN,ST,S,,,MISSISSAUGA,ON,,1356
Restaurant,TIM HORTON DONUTS,1250,SOUTH SERVICE,RD,,Unit,76A,MISSISSAUGA,ON,L5E 1V4,1357
Restaurant,TIM HORTON DONUTS,1327,DUNDAS,ST,E,,,MISSISSAUGA,ON,L4Y2C7,1358
Restaurant,TIM HORTON DONUTS,1375,SOUTHDOWN,RD,,,,MISSISSAUGA,ON,L5J 2Z1,1359
Restaurant,TIM HORTON DONUTS,1420,MIDWAY,BLVD,,,,MISSISSAUGA,ON,L5T 2S4,1360
Restaurant,TIM HORTON DONUTS,144,DUNDAS,ST,W,Unit,1,MISSISSAUGA,ON,L5B1H9,1361
Restaurant,TIM HORTON DONUTS,151,CITY CENTRE,DR,,Unit,102,MISSISSAUGA,ON,L5B1M7,1362
Restaurant,TIM HORTON DONUTS,1520,AIMCO,BLVD,,,,MISSISSAUGA,ON,L4W 5K1,1363
Restaurant,TIM HORTON DONUTS,1785,LAKESHORE,RD,W,,,MISSISSAUGA,ON,L5J1J6,1364
Restaurant,TIM HORTON DONUTS,2215,ERIN MILLS,PKWY,,,,MISSISSAUGA,ON,L5R 1T9,1365
Restaurant,TIM HORTON DONUTS,2427,CAWTHRA,RD,,,,MISSISSAUGA,ON,L5A 2W7,1366
Restaurant,TIM HORTON DONUTS,2458,DUNDAS,ST,W,,,MISSISSAUGA,ON,L5K 1R8,1367
Restaurant,TIM HORTON DONUTS,2991,ERIN CENTRE,BLVD,,,,MISSISSAUGA,ON,L5M 6B8,1368
Restaurant,TIM HORTON DONUTS,30,EGLINTON,AVE,W,,,MISSISSAUGA,ON,L5R3E7,1369
Restaurant,TIM HORTON DONUTS,3285,DERRY,RD,W,Unit,2,MISSISSAUGA,ON,L5N7L7,1370
Restaurant,TIM HORTON DONUTS,3411,MAVIS,RD,,,,MISSISSAUGA,ON,L5C1T7,1371
Restaurant,TIM HORTON DONUTS,3436,GLEN ERIN,DR,,,,MISSISSAUGA,ON,,1372
Restaurant,TIM HORTON DONUTS,39,AVENTURA,CRT,,,,MISSISSAUGA,ON,L5T 3A1,1373
Restaurant,TIM HORTON DONUTS,4100,DIXIE,RD,,,,MISSISSAUGA,ON,L4W 1M4,1374
Restaurant,TIM HORTON DONUTS,44,BRITANNIA,RD,E,Unit,B,MISSISSAUGA,ON,L5M1P7,1375
Restaurant,TIM HORTON DONUTS,4595,TOMKEN,RD,,,,MISSISSAUGA,ON,L4W1J8,1376
Restaurant,TIM HORTON DONUTS,475,COURTNEYPARK,DR,E,,,MISSISSAUGA,ON,L5T2V3,1377
Restaurant,TIM HORTON DONUTS,5614,TENTH,LINE,W,,,MISSISSAUGA,ON,,1378
Restaurant,TIM HORTON DONUTS,5869,AIRPORT,RD,,,,MISSISSAUGA,ON,L4V 1C9,1379
Restaurant,TIM HORTON DONUTS,6075,CREDITVIEW,RD,,,,MISSISSAUGA,ON,L5V2A8,1380
Restaurant,TIM HORTON DONUTS,6405,ERIN MILLS,PKWY,,,,MISSISSAUGA,ON,L5N4H4,1381
Restaurant,TIM HORTON DONUTS,6600,MEADOWVALE TOWN CENTRE,CIR,,,,MISSISSAUGA,ON,L5N 2R5,1382
Restaurant,TIM HORTON DONUTS,6767,AIRPORT,RD,,,,MISSISSAUGA,ON,L4V1E6,1383
Restaurant,TIM HORTON DONUTS,6966,FINANCIAL,DR,,Bldg,F,MISSISSAUGA,ON,L5N 8J4,1384
Restaurant,TIM HORTON DONUTS,7480,AIRPORT,RD,,,,MISSISSAUGA,ON,L4T2H5,1385
Restaurant,TIM HORTON DONUTS,780,SOUTH SHERIDAN,WAY,,,,MISSISSAUGA,ON,L5H1Z6,1386
Restaurant,TIM HORTON DONUTS,799,DUNDAS,ST,E,,,MISSISSAUGA,ON,L4Y2B7,1387
Restaurant,TIM HORTON DONUTS,800,BANCROFT,DR,,,,MISSISSAUGA,ON,L5V 1X7,1388
Restaurant,TIM HORTON DONUTS,885,BRITANNIA,RD,W,,,MISSISSAUGA,ON,,1389
Restaurant,TIM HORTON DONUTS,910,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5E1E1,1390
Restaurant,TIM HORTON DONUTS #1571,1211,HURONTARIO,ST,,Unit,A,MISSISSAUGA,ON,L5G3H2,1391
Restaurant,TIM HORTON DONUTS #1666,3650,DERRY,RD,E,,,MISSISSAUGA,ON,L4T3V7,1392
Restaurant,TIM HORTON RESTAURANT,3255,DUNDAS,ST,W,,,MISSISSAUGA,ON,L5L 5V3,1393
Restaurant,TIM HORTONS # 2214,2655,EGLINTON,AVE,W,,,MISSISSAUGA,ON,L5M 7E1,1394
Restaurant,TIM HORTONS # 27021/U OF T/ERINDALE,3359,MISSISSAUGA,RD,,,,MISSISSAUGA,ON,L5L1C6,1395
Restaurant,TIM HORTONS #2987,5100,ERIN MILLS,PKWY,,Unit,B206,MISSISSAUGA,ON,L5M 4Z5,1396
Restaurant,TIM HORTONS / T3 PIER A,3,LESTER B PEARSON INTL AIRPORT,,,,,MISSISSAUGA,ON,L5P 1C4,1397
Restaurant,TIM HORTONS COFFEE KIOSK / T3 PIER A,3,LESTER B PEARSON INTL AIRPORT,,,,,MISSISSAUGA,ON,L5P 1C4,1398
Restaurant,TIM HORTONS,1801,DUNDAS,ST,E,,,MISSISSAUGA,ON,L4X1L5,1399
Restaurant,TIM HORTONS,3060,ARTESIAN,DR,,,,MISSISSAUGA,ON,L7M 7P5,1400
Restaurant,TIM HORTONS,3110,ARGENTIA,RD,,,,MISSISSAUGA,ON,L5N 0B1,1401
Restaurant,TIM HORTONS,4920,TOMKEN,RD,,Unit,1,MISSISSAUGA,ON,L4W 1J8,1402
Restaurant,TIM HORTONS,6070,DIXIE,RD,,,,MISSISSAUGA,ON,,1403
Restaurant,TIM HORTONS,6925,CENTURY,AVE,,,,MISSISSAUGA,ON,L5N 0E3,1404
Restaurant,TIM HORTONS #1476,100,QUEENSWAY,,W,,,MISSISSAUGA,ON,L5B 1B8,1405
Restaurant,TIM HORTONS #1999,100,QUEENSWAY,,W,,,MISSISSAUGA,ON,L5B 1B8,1406
Restaurant,TIM HORTONS #27019 / U OF T / ERINDALE,3359,MISSISSAUGA,RD,,,,MISSISSAUGA,ON,L5L1C6,1407
Restaurant,TIM HORTONS #404,2165,ROYAL WINDSOR,DR,,,,MISSISSAUGA,ON,L5J 1K5,1408
Restaurant,TIM HORTONS #4216,100,QUEENSWAY,,W,,,MISSISSAUGA,ON,L5B 1B8,1409
Restaurant,TIM HORTONS/CREDIT VALLEY HOSPITAL/MAIN LOBBY,2200,EGLINTON,AVE,W,Unit,15,MISSISSAUGA,ON,L5M2N1,1410
Restaurant,TIM-JAS THAI AND CHINESE RESTAURANT,1107,LORNE PARK,RD,,Unit,17,MISSISSAUGA,ON,L5H 3A1,1411
Restaurant,TIMEOUT RESTAURANT AND LOUNGE,392,GIBRALTAR,DR,,Unit,13B,MISSISSAUGA,ON,L5T2P6,1412
Restaurant,TIMOTHYS WORLD COFFEE,129,LAKESHORE,RD,E,UNIT,F,MISSISSAUGA,ON,L5G 1E5,1413
Restaurant,TIMOTHYS WORLD COFFEE,5100,ERIN MILLS,PKWY,,Unit,B.235,MISSISSAUGA,ON,L5M 4Z5,1414
Restaurant,TJX CANADA #23102,60,STANDISH,CRT,,,,MISSISSAUGA,ON,L5R 0G1,1415
Restaurant,TOPIARYS DINING,3215,DERRY,RD,E,,,MISSISSAUGA,ON,L4T1A8,1416
Restaurant,TORBRAM RESTAURANT,7270,TORBRAM,RD,,,,MISSISSAUGA,ON,L4T3Y7,1417
Restaurant,TOSCA RISTORANTE,6990,FINANCIAL,DR,,Unit,1,MISSISSAUGA,ON,L5N 8J4,1418
Restaurant,TRADERS BISTRO / TRIDENT CATERING,2635,LAKESHORE,RD,W,,,MISSISSAUGA,ON,L5J4R9,1419
Restaurant,TREMENDOUS CHINESE RESTAURANT,3550,WOLFEDALE,RD,,Unit,1,MISSISSAUGA,ON,L5C2V6,1420
Restaurant,TRIOS FOODSERVICE/ST JOSEPH SS,5555,CREDITVIEW,RD,,,,MISSISSAUGA,ON,,1421
Restaurant,TROPICANA RESTAURANT,5599,AMBLER,DR,,,,MISSISSAUGA,ON,L4W3Z1,1422
Restaurant,TSB 2000,5800,HURONTARIO,ST,,UNIT,B1,MISSISSAUGA,ON,L5R 4B6,1423
Restaurant,TSUI XIANG TSUEN RESTAURANT,888,DUNDAS,ST,E,Unit,5,MISSISSAUGA,ON,L4Y4G6,1424
Restaurant,TUNG HING BAKERY,888,DUNDAS,ST,E,Unit,A.3,MISSISSAUGA,ON,L4Y 4G6,1425
Restaurant,TURKISH KING KEBAB,5130,DIXIE,RD,,Unit,6,MISSISSAUGA,ON,L4W1C9,1426
Restaurant,TURNTABLE RESTAURANT AND LOUNGE,7171,TORBRAM,RD,,Unit,C5,MISSISSAUGA,ON,L4T3W4,1427
Restaurant,TURTLE JACKS MUSKOKA GRILL,108,COURTNEYPARK,DR,E,Bldg,Q,MISSISSAUGA,ON,L5T 2Y3,1428
Restaurant,TURTLE JACKS MUSKOKA GRILL,6610,MEADOWVALE TOWN CENTRE,CIR,,,,MISSISSAUGA,ON,L5N 4B7,1429
Restaurant,TURTLE JACKS MUSKOKA GRILL,980,SOUTHDOWN,RD,,,,MISSISSAUGA,ON,L5J 2Y4,1430
Restaurant,TWIN FISH - THAI CUISINE LTD.,80,COURTNEYPARK,DR,E,UNIT,K2,MISSISSAUGA,ON,L5T 2Y3,1431
Restaurant,TWO GUYS FROM ITALY,128,QUEEN,ST,S,Unit,16 & 17,MISSISSAUGA,ON,L5M1K8,1432
Restaurant,TWOTWO MUSIC RESTAURANT,169,DUNDAS,ST,E,Unit,6A,MISSISSAUGA,ON,L5A1W8,1433
Restaurant,UDUPI MADRAS CAFE,265,ENFIELD,PL,,,R202,MISSISSAUGA,ON,L5B3Y6,1434
Restaurant,UNCLE CHON LTD,802,SOUTHDOWN,RD,,,,MISSISSAUGA,ON,L5J 2Y4,1435
Restaurant,UNION SOCIAL EATERY,6986,FINANCIAL,DR,,Unit,A5,MISSISSAUGA,ON,L5N 8J4,1436
Restaurant,UPTOWN CAFE,1599,HURONTARIO,ST,,,,MISSISSAUGA,ON,L5G4S1,1437
Restaurant,URBAN CRAVE,3,LESTER B PEARSON INTL AIRPORT,,,,,MISSISSAUGA,ON,L5P 1C4,1438
Restaurant,URBAN KITCHEN / SELECT SANDWICH,55,STANDISH,CRT,,Unit,B1,Mississauga,ON,L5R 4B2,1439
Restaurant,VEGGIE VILLA,4025,BRANDON GATE,DR,,UNIT,13,MISSISSAUGA,ON,L4T 3Z9,1440
Restaurant,VERDI CONVENTION CENTRE,3550,DERRY,RD,E,,,MISSISSAUGA,ON,L4T 3V7,1441
Restaurant,VILLA MADINA,5955,LATIMER,DR,,Unit,5,MISSISSAUGA,ON,L5V 0B7,1442
Restaurant,VILLA SORRENTO RESTAURANT,1149,LAKESHORE,RD,E,,,MISSISSAUGA,ON,L5E1E8,1443
Restaurant,VILLAMOR CAFE,1030,DUNDAS,ST,E,,,MISSISSAUGA,ON,L4Y2B8,1444
Restaurant,VINIFERA RESTAURANT / T1 DEPARTURE GATE176/HAMMERHEAD,1,LESTER B PEARSON INTL AIRPORT,,,,,MISSISSAUGA,ON,,1445
Restaurant,VIOLET CATERING LTD,2550,MEADOWVALE,BLVD,,UNIT,3,MISSISSAUGA,ON,L5N 8C2,1446
Restaurant,WACKY WINGS EATERY  BEVERAGE & SPORTS CO,1248,DUNDAS,ST,E,Unit,13-15,MISSISSAUGA,ON,L4Y 2C1,1447
Restaurant,WAH FUNG BBQ RESTAURANT,4040,CREDITVIEW,RD,,Unit,5,MISSISSAUGA,ON,L5C 4E3,1448
Restaurant,WAHLBURGERS,1,LESTER B PEARSON INTL AIRPORT,,,,,MISSISSAUGA,ON,,1449
Restaurant,WALKERS FISH MARKET,2575,DUNDAS,ST,W,Unit,1,MISSISSAUGA,ON,L5K2M6,1450
Restaurant,WALLYS FAMILY RESTAURANT,3480,HURONTARIO,ST,,,,MISSISSAUGA,ON,L5B 1P2,1451
Restaurant,WANGS KITCHEN,4559,HURONTARIO,ST,,Unit,12A,MISSISSAUGA,ON,L4Z 3L9,1452
Restaurant,WASABI GRAND BUFFET,98,COURTNEYPARK,DR,E,,,MISSISSAUGA,ON,L5T 2Y3,1453
Restaurant,WATAN KABOB,55,MATHESON,BLVD,E,Unit,2,MISSISSAUGA,ON,L4Z 2Y5,1454
Restaurant,WENDYS RESTAURANT,1420,MIDWAY,BLVD,,,,MISSISSAUGA,ON,L5T 2S4,1455
Restaurant,WENDYS RESTAURANT,3411,MAVIS,RD,,,,MISSISSAUGA,ON,L5C1T7,1456
Restaurant,WENDYS RESTAURANT,6449,ERIN MILLS,PKWY,,,,MISSISSAUGA,ON,L5N4H4,1457
Restaurant,WENDYS RESTAURANT,6966,FINANCIAL,DR,,Bldg,F,MISSISSAUGA,ON,L5N 8J4,1458
Restaurant,WENDYS RESTAURANT,885,BRITANNIA,RD,W,,,MISSISSAUGA,ON,,1459
Restaurant,WENDYS RESTAURANT #6318,2400,DUNDAS,ST,W,,,MISSISSAUGA,ON,L5K2R8,1460
Restaurant,WENDYS RESTAURANT #6408,44,BRITANNIA,RD,E,Unit,A,MISSISSAUGA,ON,L5M1P7,1461
Restaurant,WENDYS RESTAURANT #6450,1520,AIMCO,BLVD,,,,MISSISSAUGA,ON,L4W 5K1,1462
Restaurant,WENDYS RESTAURANT #6681,2655,EGLINTON,AVE,W,,,MISSISSAUGA,ON,L5M 7E1,1463
Restaurant,WENDYS RESTAURANT NO.6340,6585,AIRPORT,RD,,Unit,B,MISSISSAUGA,ON,L4V1E4,1464
Restaurant,WENDYS RESTAURANT NO.6461,3650,DERRY,RD,E,,,MISSISSAUGA,ON,L4T3V7,1465
Restaurant,WEST50 POURE HOUSE AND GRILLE,50,BURNHAMTHORPE,RD,W,Unit,200,MISSISSAUGA,ON,L5B 3C2,1466
Restaurant,WHOLE FOODS MARKET CANADA  INC,155,SQUARE ONE,DR,,,,MISSISSAUGA,ON,L5B 0E2,1467
Restaurant,WILD WING,4141,DIXIE,RD,,UNIT,3,MISSISSAUGA,ON,L4W1V5,1468
Restaurant,WILD WING (HEARTLAND),5955,LATIMER,DR,,Unit,4,Mississauga,ON,L5V 0B7,1469
Restaurant,WILD WING CHURCHILL MEADOWS,5606,TENTH LINE WEST,,,Unit,C2,MISSISSAUGA,ON,L5H 7L9,1470
Restaurant,WILD WINGS,7070,SAINT BARBARA,BLVD,,Unit,52&54,Mississauga,ON,L5W 0E6,1471
Restaurant,WILLYS JERK RESTAURANT,3024,HURONTARIO,ST,,Unit,G18,MISSISSAUGA,ON,L5B 4M4,1472
Restaurant,WINGPORIUM,170,LAKESHORE,RD,E,Unit,1,MISSISSAUGA,ON,L5G 1G1,1473
Restaurant,WINGS RESTAURANT,17,QUEEN,ST,N,Unit,A-1,MISSISSAUGA,ON,L5N6A1,1474
Restaurant,WOK THIS WAY,6740,MEADOWVALE TOWN CENTRE,CIR,,Unit,404,MISSISSAUGA,ON,L5N 2R5,1475
Restaurant,WOODYS KITCHEN,6380,TOMKEN,RD,,Unit,10,MISSISSAUGA,ON,L5T 1Y4,1476
Restaurant,WOW KOREAN RESTAURANT INC,55,DUNDAS,ST,E,Unit,4,MISSISSAUGA,ON,L5A1W1,1477
Restaurant,XIN RESTAURANT,1177,CENTRAL PKY,,W,Unit,6,MISSISSAUGA,ON,L5C4P3,1478
